variable,path,filename,datetime,date,year,month,day,hour_utc,minute_utc,second_utc,local_utc_offset_hours,local_hour,time_bin,parsed_token,date_parse_method,date_parse_ok,crs,epsg,original_width,original_height,driver,dtype,nodata,bounds,mean,median,min,max,std,p05,p25,p75,p95,valid_pixel_count,valid_aoi_pixel_count,total_aoi_pixel_count,total_pixel_count,coverage_inside_aoi_percent,coverage_percent,pixel_size_x,pixel_size_y,aoi_footprint_pixel_count,read_ok,error
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210422T101429_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210422T101429_aid0001_32N.tif,2021-04-22T10:14:29,2021-04-22,2021,4,22,10,14,29,2,12.0,midday_afternoon,20210422T101429,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,51,34751,94839,0.14675836666570746,0.14675836666570746,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210423T061248_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210423T061248_aid0001_32N.tif,2021-04-23T06:12:48,2021-04-23,2021,4,23,6,12,48,2,8.0,morning,20210423T061248,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,286,34751,94839,0.8229978993410261,0.8229978993410261,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210424T052525_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210424T052525_aid0001_32N.tif,2021-04-24T05:25:25,2021-04-24,2021,4,24,5,25,25,2,7.0,morning,20210424T052525,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,34751,94839,0.014388075163304653,0.014388075163304653,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210425T092913_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210425T092913_aid0001_32N.tif,2021-04-25T09:29:13,2021-04-25,2021,4,25,9,29,13,2,11.0,midday_afternoon,20210425T092913,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,94,2504,22.340425531914892,22.340425531914892,70.0,-70.0,94,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210426T084149_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210426T084149_aid0001_32N.tif,2021-04-26T08:41:49,2021-04-26,2021,4,26,8,41,49,2,10.0,morning,20210426T084149,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821,821,34751,94839,2.3625219418146237,2.3625219418146237,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210428T084347_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210428T084347_aid0001_32N.tif,2021-04-28T08:43:47,2021-04-28,2021,4,28,8,43,47,2,10.0,morning,20210428T084347,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.3859022855758667,0.0,0.0,10.0,1.7962104082107544,0.0,0.0,0.0,1.3205714225769043,18847,18847,34751,94839,54.23441052056056,54.23441052056056,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210429T075625_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210429T075625_aid0001_32N.tif,2021-04-29T07:56:25,2021-04-29,2021,4,29,7,56,25,2,9.0,morning,20210429T075625,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19677,19677,34751,94839,56.622830997669126,56.622830997669126,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210430T070859_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210430T070859_aid0001_32N.tif,2021-04-30T07:08:59,2021-04-30,2021,4,30,7,8,59,2,9.0,morning,20210430T070859,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142,3142,34751,94839,9.041466432620645,9.041466432620645,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210502T071054_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210502T071054_aid0001_32N.tif,2021-05-02T07:10:54,2021-05-02,2021,5,2,7,10,54,2,9.0,morning,20210502T071054,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646,646,34751,94839,1.8589393110989612,1.8589393110989612,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210503T062331_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210503T062331_aid0001_32N.tif,2021-05-03T06:23:31,2021-05-03,2021,5,3,6,23,31,2,8.0,morning,20210503T062331,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,189,34751,94839,0.5438692411729159,0.5438692411729159,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210504T053602_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210504T053602_aid0001_32N.tif,2021-05-04T05:36:02,2021-05-04,2021,5,4,5,36,2,2,7.0,morning,20210504T053602,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064,2064,34751,94839,5.939397427412161,5.939397427412161,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210507T045046_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210507T045046_aid0001_32N.tif,2021-05-07T04:50:46,2021-05-07,2021,5,7,4,50,46,2,6.0,morning,20210507T045046,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686,3686,34751,94839,10.60688901038819,10.60688901038819,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210524T174926_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210524T174926_aid0001_32N.tif,2021-05-24T17:49:26,2021-05-24,2021,5,24,17,49,26,2,19.0,evening,20210524T174926,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15295,15295,34751,94839,44.01312192454893,44.01312192454893,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210525T170232_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210525T170232_aid0001_32N.tif,2021-05-25T17:02:32,2021-05-25,2021,5,25,17,2,32,2,19.0,evening,20210525T170232,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.04885224625468254,0.0,0.0,10.0,0.552552342414856,0.0,0.0,0.0,0.0,26511,26511,34751,94839,76.28845213087394,76.28845213087394,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210528T161640_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210528T161640_aid0001_32N.tif,2021-05-28T16:16:40,2021-05-28,2021,5,28,16,16,40,2,18.0,evening,20210528T161640,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.8791496157646179,0.20272958278656006,0.0,10.0,1.3560642004013062,0.0,0.0,1.3152687549591064,3.510683059692383,16592,16592,34751,94839,47.74538862191016,47.74538862191016,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210529T152944_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210529T152944_aid0001_32N.tif,2021-05-29T15:29:44,2021-05-29,2021,5,29,15,29,44,2,17.0,evening,20210529T152944,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.46859124302864075,0.0,0.0,8.029906272888184,0.8829054236412048,0.0,0.0,0.5898028016090393,2.5624985694885254,10006,10006,34751,94839,28.793416016805274,28.793416016805274,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210601T144356_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210601T144356_aid0001_32N.tif,2021-06-01T14:43:56,2021-06-01,2021,6,1,14,43,56,2,16.0,evening,20210601T144356,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.9489026069641113,1.061046838760376,0.0,9.658591270446777,0.7816087007522583,0.0,0.1692321002483368,1.3787997961044312,2.210589647293091,16475,16475,34751,94839,47.40870766308883,47.40870766308883,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210607T162802_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210607T162802_aid0001_32N.tif,2021-06-07T16:28:02,2021-06-07,2021,6,7,16,28,2,2,18.0,evening,20210607T162802,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,177,34751,94839,0.5093378607809848,0.5093378607809848,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210611T145512_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210611T145512_aid0001_32N.tif,2021-06-11T14:55:12,2021-06-11,2021,6,11,14,55,12,2,16.0,evening,20210611T145512,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",1.557207465171814,0.3243682384490967,0.0,10.0,1.9924074411392212,0.0,0.0,2.8782052993774414,5.352116107940674,17491,17491,34751,94839,50.33236453627234,50.33236453627234,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210612T140746_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210612T140746_aid0001_32N.tif,2021-06-12T14:07:46,2021-06-12,2021,6,12,14,7,46,2,16.0,evening,20210612T140746,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.6710811257362366,0.24284087121486664,0.0,5.723935127258301,0.8818225860595703,0.0,0.0,1.170114517211914,2.460238456726074,18466,18466,34751,94839,53.13803919311675,53.13803919311675,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210613T100603_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210613T100603_aid0001_32N.tif,2021-06-13T10:06:03,2021-06-13,2021,6,13,10,6,3,2,12.0,midday_afternoon,20210613T100603,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",1.0551563501358032,1.0235803127288818,0.0,2.444669008255005,0.7474284172058105,0.0,0.7048953771591187,1.5584754943847656,2.2281928062438965,14,14,94,2504,14.893617021276595,14.893617021276595,70.0,-70.0,94,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210614T091828_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210614T091828_aid0001_32N.tif,2021-06-14T09:18:28,2021-06-14,2021,6,14,9,18,28,2,11.0,midday_afternoon,20210614T091828,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",2.0704169273376465,2.0276551246643066,0.0,9.249483108520508,1.3703968524932861,0.0,1.1285027265548706,2.8454806804656982,4.569253444671631,32172,32172,34751,94839,92.57863083076747,92.57863083076747,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210617T083310_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210617T083310_aid0001_32N.tif,2021-06-17T08:33:10,2021-06-17,2021,6,17,8,33,10,2,10.0,morning,20210617T083310,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",1.2372543811798096,1.249300479888916,0.0,7.050782203674316,1.0523319244384766,0.0,0.16800595819950104,1.7339427471160889,3.271376609802246,25737,25737,34751,94839,74.06117809559437,74.06117809559437,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210621T065931_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210621T065931_aid0001_32N.tif,2021-06-21T06:59:31,2021-06-21,2021,6,21,6,59,31,2,8.0,morning,20210621T065931,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",2.21211576461792,1.4015132188796997,0.0,10.0,2.757746458053589,0.0,0.0,2.9422683715820312,10.0,25554,25554,34751,94839,73.53457454461743,73.53457454461743,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210622T061157_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210622T061157_aid0001_32N.tif,2021-06-22T06:11:57,2021-06-22,2021,6,22,6,11,57,2,8.0,morning,20210622T061157,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",1.6662921905517578,0.0,0.0,10.0,2.8321874141693115,0.0,0.0,2.284740924835205,9.927690505981445,6590,6590,34751,94839,18.963483065235533,18.963483065235533,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210622T061248_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210622T061248_aid0001_32N.tif,2021-06-22T06:12:48,2021-06-22,2021,6,22,6,12,48,2,8.0,morning,20210622T061248,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",1.161769986152649,0.0,0.0,10.0,1.8962523937225342,0.0,0.0,1.722757339477539,5.363636493682861,21975,21975,34751,94839,63.235590342723945,63.235590342723945,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210624T092854_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210624T092854_aid0001_32N.tif,2021-06-24T09:28:54,2021-06-24,2021,6,24,9,28,54,2,11.0,midday_afternoon,20210624T092854,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",1.6589456796646118,1.0800731182098389,0.0,9.349847793579102,1.9183628559112549,0.0,0.0,2.6555283069610596,5.603641510009766,29620,29620,34751,94839,85.23495726741676,85.23495726741676,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210625T052649_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210625T052649_aid0001_32N.tif,2021-06-25T05:26:49,2021-06-25,2021,6,25,5,26,49,2,7.0,morning,20210625T052649,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.08364204317331314,0.0,0.0,10.0,0.8614616990089417,0.0,0.0,0.0,0.0,32593,32593,34751,94839,93.79010675951771,93.79010675951771,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210626T044020_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210626T044020_aid0001_32N.tif,2021-06-26T04:40:20,2021-06-26,2021,6,26,4,40,20,2,6.0,morning,20210626T044020,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.07384780049324036,0.0,0.0,10.0,0.8412377238273621,0.0,0.0,0.0,0.0,19293,19293,34751,94839,55.51782682512734,55.51782682512734,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20210628T075704_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20210628T075704_aid0001_32N.tif,2021-06-28T07:57:04,2021-06-28,2021,6,28,7,57,4,2,9.0,morning,20210628T075704,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.1541038602590561,0.0,0.0,6.140674591064453,0.47171497344970703,0.0,0.0,0.0,1.2192270755767822,32108,32108,34751,94839,92.39446346867716,92.39446346867716,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220130T140617_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220130T140617_aid0001_32N.tif,2022-01-30T14:06:17,2022-01-30,2022,1,30,14,6,17,2,16.0,evening,20220130T140617,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.3571428656578064,0.0,0.0,10.0,1.8557685613632202,0.0,0.0,0.0,0.0,28,28,34751,94839,0.08057322091450606,0.08057322091450606,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220202T131925_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220202T131925_aid0001_32N.tif,2022-02-02T13:19:25,2022-02-02,2022,2,2,13,19,25,2,15.0,midday_afternoon,20220202T131925,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,157,34751,94839,0.45178556012776605,0.45178556012776605,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220203T123044_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220203T123044_aid0001_32N.tif,2022-02-03T12:30:44,2022-02-03,2022,2,3,12,30,44,2,14.0,midday_afternoon,20220203T123044,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12225,12225,34751,94839,35.178843774279876,35.178843774279876,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220208T145807_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220208T145807_aid0001_32N.tif,2022-02-08T14:58:07,2022-02-08,2022,2,8,14,58,7,2,16.0,evening,20220208T145807,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",2.3519089221954346,0.0,0.0,10.0,3.598064422607422,0.0,0.0,3.877561092376709,10.0,1285,1285,34751,94839,3.697735316969296,3.697735316969296,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220210T100733_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220210T100733_aid0001_32N.tif,2022-02-10T10:07:33,2022-02-10,2022,2,10,10,7,33,2,12.0,midday_afternoon,20220210T100733,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723,3723,34751,94839,10.713360766596644,10.713360766596644,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220211T141020_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220211T141020_aid0001_32N.tif,2022-02-11T14:10:20,2022-02-11,2022,2,11,14,10,20,2,16.0,evening,20220211T141020,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17,34751,94839,0.04891945555523582,0.04891945555523582,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220216T114626_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220216T114626_aid0001_32N.tif,2022-02-16T11:46:26,2022-02-16,2022,2,16,11,46,26,2,13.0,midday_afternoon,20220216T114626,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,37,34751,94839,0.10647175620845442,0.10647175620845442,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220218T065543_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220218T065543_aid0001_32N.tif,2022-02-18T06:55:43,2022-02-18,2022,2,18,6,55,43,2,8.0,morning,20220218T065543,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,34751,94839,0.020143305228626514,0.020143305228626514,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220219T105827_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220219T105827_aid0001_32N.tif,2022-02-19T10:58:27,2022-02-19,2022,2,19,10,58,27,2,12.0,midday_afternoon,20220219T105827,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,286,34751,94839,0.8229978993410261,0.8229978993410261,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220227T074600_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220227T074600_aid0001_32N.tif,2022-02-27T07:46:00,2022-02-27,2022,2,27,7,46,0,2,9.0,morning,20220227T074600,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,34751,94839,0.005755230065321861,0.005755230065321861,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220325T163843_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220325T163843_aid0001_32N.tif,2022-03-25T16:38:43,2022-03-25,2022,3,25,16,38,43,2,18.0,evening,20220325T163843,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0051301876083016396,0.0,0.0,10.0,0.2064085304737091,0.0,0.0,0.0,0.0,2642,2642,34751,94839,7.602658916290178,7.602658916290178,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220329T150307_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220329T150307_aid0001_32N.tif,2022-03-29T15:03:07,2022-03-29,2022,3,29,15,3,7,2,17.0,evening,20220329T150307,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7386,7386,34751,94839,21.254064631233632,21.254064631233632,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220402T132741_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220402T132741_aid0001_32N.tif,2022-04-02T13:27:41,2022-04-02,2022,4,2,13,27,41,2,15.0,midday_afternoon,20220402T132741,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145,1145,34751,94839,3.294869212396766,3.294869212396766,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220405T123921_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220405T123921_aid0001_32N.tif,2022-04-05T12:39:21,2022-04-05,2022,4,5,12,39,21,2,14.0,midday_afternoon,20220405T123921,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4695,4695,34751,94839,13.51040257834307,13.51040257834307,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220406T115137_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220406T115137_aid0001_32N.tif,2022-04-06T11:51:37,2022-04-06,2022,4,6,11,51,37,2,13.0,midday_afternoon,20220406T115137,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.793754518032074,0.0,0.0,10.0,2.3421809673309326,0.0,0.0,0.0,7.7215142250061035,11641,11641,34751,94839,33.49831659520589,33.49831659520589,70.0,-70.0,34751,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220406T164256_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220406T164256_aid0001_32N.tif,2022-04-06T16:42:56,2022-04-06,2022,4,6,16,42,56,2,18.0,evening,20220406T164256,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,39,94,2504,41.48936170212766,41.48936170212766,70.0,-70.0,94,True,
wue,data/WUE/ECO_L4T_WUE.002_WUE_20220410T150558_aid0001_32N.tif,ECO_L4T_WUE.002_WUE_20220410T150558_aid0001_32N.tif,2022-04-10T15:05:58,2022-04-10,2022,4,10,15,5,58,2,17.0,evening,20220410T150558,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.11006435006856918,0.0,0.0,6.4405059814453125,0.5361777544021606,0.0,0.0,0.0,0.6124645471572876,1585,1585,34751,94839,4.561019826767574,4.561019826767574,70.0,-70.0,34751,True,
